spacing_D,wd_deg,ws_m_per_s,TI_per,VS,yaw_deg,power_demand_per,SAWS,SATI
6,-8.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83204267 5.89273324
 5.4869286  5.35235248 6.0003768  5.94257518 5.65237223 5.68894887]","[0.10054274 0.10101483 0.10133917 0.10037304 0.14556082 0.13341677
 0.13653697 0.14718835 0.11683472 0.11430392 0.11633188 0.11917085]"
6,-8.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83204267 5.89273324
 5.4869286  5.35235248 6.0003768  5.94257518 5.65237223 5.68894887]","[0.10054274 0.10101483 0.10133917 0.10037304 0.14556082 0.13341677
 0.13653697 0.14718835 0.11683472 0.11430392 0.11633188 0.11917085]"
6,-8.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83204267 5.89273324
 5.4869286  5.35235248 5.81109465 5.85330661 5.46773199 5.37789993]","[0.10054274 0.10101483 0.10133917 0.10037304 0.13363037 0.12885663
 0.13473857 0.14143308 0.13478303 0.13048408 0.13602399 0.14158115]"
6,-8.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83204267 5.89273324
 5.4869286  5.35235248 5.81109465 5.85330661 5.46773199 5.37789993]","[0.10054274 0.10101483 0.10133917 0.10037304 0.13363037 0.12885663
 0.13473857 0.14143308 0.13478303 0.13048408 0.13602399 0.14158115]"
6,-8.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83204267 5.89273324
 5.4869286  5.35235248 5.61667355 5.70750931 5.30495485 5.17613955]","[0.10054274 0.10101483 0.10133917 0.10037304 0.13991392 0.13647461
 0.14874353 0.15028927 0.13985693 0.1344592  0.14189853 0.14879327]"
6,-8.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83204267 5.89273324
 5.4869286  5.35235248 5.61667355 5.70750931 5.30495485 5.17613955]","[0.10054274 0.10101483 0.10133917 0.10037304 0.13991392 0.13647461
 0.14874353 0.15028927 0.13985693 0.1344592  0.14189853 0.14879327]"
6,-8.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.49450863 5.64672349
 5.20715922 4.99551197 5.93519683 5.89937128 5.58881646 5.60012811]","[0.11329222 0.11540112 0.12311195 0.11291161 0.15322174 0.1383931
 0.14273109 0.15545576 0.12271163 0.12002582 0.12288764 0.12601287]"
6,-8.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.49450863 5.64672349
 5.20715922 4.99551197 5.93519683 5.89937128 5.58881646 5.60012811]","[0.11329222 0.11540112 0.12311195 0.11291161 0.15322174 0.1383931
 0.14273109 0.15545576 0.12271163 0.12002582 0.12288764 0.12601287]"
6,-8.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.49450863 5.64672349
 5.20715922 4.99551197 5.73873415 5.80688284 5.40110265 5.28663651]","[0.11329222 0.11540112 0.12311195 0.11291161 0.14264945 0.13536428
 0.14449483 0.15429896 0.13715644 0.13241239 0.1389985  0.14510849]"
6,-8.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.49450863 5.64672349
 5.20715922 4.99551197 5.73873415 5.80688284 5.40110265 5.28663651]","[0.11329222 0.11540112 0.12311195 0.11291161 0.14264945 0.13536428
 0.14449483 0.15429896 0.13715644 0.13241239 0.1389985  0.14510849]"
6,-8.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.49450863 5.64672349
 5.20715922 4.99551197 5.56971194 5.65482261 5.26745992 5.15775977]","[0.11329222 0.11540112 0.12311195 0.11291161 0.15528825 0.14655231
 0.16466953 0.17168819 0.14206314 0.13679191 0.1444395  0.15098116]"
6,-8.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.49450863 5.64672349
 5.20715922 4.99551197 5.56971194 5.65482261 5.26745992 5.15775977]","[0.11329222 0.11540112 0.12311195 0.11291161 0.15528825 0.14655231
 0.16466953 0.17168819 0.14206314 0.13679191 0.1444395  0.15098116]"
6,0.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.45695477 5.55378759
 5.07642143 4.92376629 5.49166427 5.45721771 5.06034533 5.04147888]","[0.12113741 0.11166301 0.10876774 0.11063799 0.19008932 0.15770756
 0.16142358 0.18108249 0.1713612  0.15182989 0.14993292 0.16287843]"
6,0.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.45695477 5.55378759
 5.07642143 4.92376629 5.49166427 5.45721771 5.06034533 5.04147888]","[0.12113741 0.11166301 0.10876774 0.11063799 0.19008932 0.15770756
 0.16142358 0.18108249 0.1713612  0.15182989 0.14993292 0.16287843]"
6,0.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.45695477 5.55378759
 5.07642143 4.92376629 5.21829123 5.166133   4.82366348 4.84548032]","[0.12113741 0.11166301 0.10876774 0.11063799 0.15708731 0.14143172
 0.14547742 0.1588997  0.1632458  0.15347252 0.15424453 0.16098199]"
6,0.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.45695477 5.55378759
 5.07642143 4.92376629 5.21829123 5.166133   4.82366348 4.84548032]","[0.12113741 0.11166301 0.10876774 0.11063799 0.15708731 0.14143172
 0.14547742 0.1588997  0.1632458  0.15347252 0.15424453 0.16098199]"
6,0.0,6,0.1,0.1,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.45695477 5.55378759
 5.07642143 4.92376629 5.16303233 4.9831363  4.86979024 5.04560881]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14424737 0.13971753
 0.15052778 0.15541816 0.15523843 0.15877786 0.15802269 0.15272182]"
6,0.0,6,0.1,0.1,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.45695477 5.55378759
 5.07642143 4.92376629 5.16303233 4.9831363  4.86979024 5.04560881]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14424737 0.13971753
 0.15052778 0.15541816 0.15523843 0.15877786 0.15802269 0.15272182]"
6,0.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 4.92475729 4.79014105
 4.64162781 4.78331244 5.21351433 5.15924506 4.83377679 4.85748317]","[0.10054274 0.10101483 0.10133917 0.10037304 0.1823912  0.16913413
 0.1619702  0.16686925 0.16402209 0.15416097 0.15429628 0.1612206 ]"
6,0.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 4.92475729 4.79014105
 4.64162781 4.78331244 5.21351433 5.15924506 4.83377679 4.85748317]","[0.10054274 0.10101483 0.10133917 0.10037304 0.1823912  0.16913413
 0.1619702  0.16686925 0.16402209 0.15416097 0.15429628 0.1612206 ]"
6,0.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 4.92475729 4.79014105
 4.64162781 4.78331244 5.00327338 4.86382952 4.72211385 4.86371292]","[0.10054274 0.10101483 0.10133917 0.10037304 0.15909356 0.160354
 0.16117765 0.15847342 0.15965547 0.16159336 0.16239479 0.15855108]"
6,0.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 4.92475729 4.79014105
 4.64162781 4.78331244 5.00327338 4.86382952 4.72211385 4.86371292]","[0.10054274 0.10101483 0.10133917 0.10037304 0.15909356 0.160354
 0.16117765 0.15847342 0.15965547 0.16159336 0.16239479 0.15855108]"
6,0.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 4.92475729 4.79014105
 4.64162781 4.78331244 5.17177469 4.90623673 4.9288878  5.17174018]","[0.10054274 0.10101483 0.10133917 0.10037304 0.16731626 0.17503032
 0.18737814 0.1709774  0.15492905 0.16674502 0.16733691 0.15335433]"
6,0.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 4.92475729 4.79014105
 4.64162781 4.78331244 5.17177469 4.90623673 4.9288878  5.17174018]","[0.10054274 0.10101483 0.10133917 0.10037304 0.16731626 0.17503032
 0.18737814 0.1709774  0.15492905 0.16674502 0.16733691 0.15335433]"
6,0.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.43096493 4.96660956
 5.13923763 5.55438514 5.16317945 5.04660035 4.85603272 4.97381103]","[0.11329222 0.11540112 0.12311195 0.11291161 0.1468228  0.15616759
 0.14454939 0.13648274 0.15532618 0.15636317 0.15753429 0.1547055 ]"
6,0.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.43096493 4.96660956
 5.13923763 5.55438514 5.16317945 5.04660035 4.85603272 4.97381103]","[0.11329222 0.11540112 0.12311195 0.11291161 0.1468228  0.15616759
 0.14454939 0.13648274 0.15532618 0.15636317 0.15753429 0.1547055 ]"
6,0.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.43096493 4.96660956
 5.13923763 5.55438514 5.16905019 4.8935762  4.93118492 5.18822836]","[0.11329222 0.11540112 0.12311195 0.11291161 0.14819296 0.16422186
 0.15951426 0.14187261 0.15434534 0.16658311 0.1663709  0.15205887]"
6,0.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.43096493 4.96660956
 5.13923763 5.55438514 5.16905019 4.8935762  4.93118492 5.18822836]","[0.11329222 0.11540112 0.12311195 0.11291161 0.14819296 0.16422186
 0.15951426 0.14187261 0.15434534 0.16658311 0.1663709  0.15205887]"
6,0.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.43096493 4.96660956
 5.13923763 5.55438514 5.4496792  5.11392741 5.17681296 5.4706158 ]","[0.11329222 0.11540112 0.12311195 0.11291161 0.17324694 0.19241214
 0.19152827 0.1598661  0.15569111 0.17112286 0.17340717 0.1524114 ]"
6,0.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.43096493 4.96660956
 5.13923763 5.55438514 5.4496792  5.11392741 5.17681296 5.4706158 ]","[0.11329222 0.11540112 0.12311195 0.11291161 0.17324694 0.19241214
 0.19152827 0.1598661  0.15569111 0.17112286 0.17340717 0.1524114 ]"
6,8.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.5248897  4.98627319
 5.17034846 5.649582   5.59885271 5.14762677 5.24493498 5.66803804]","[0.12113741 0.11166301 0.10876774 0.11063799 0.16094148 0.1674482
 0.14908753 0.14099838 0.14218539 0.14991525 0.14118152 0.13457629]"
6,8.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.5248897  4.98627319
 5.17034846 5.649582   5.59885271 5.14762677 5.24493498 5.66803804]","[0.12113741 0.11166301 0.10876774 0.11063799 0.16094148 0.1674482
 0.14908753 0.14099838 0.14218539 0.14991525 0.14118152 0.13457629]"
6,8.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.5248897  4.98627319
 5.17034846 5.649582   5.7538753  5.30264886 5.41326612 5.81814818]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14297055 0.15344613
 0.14191147 0.13364926 0.13699312 0.14477923 0.1375303  0.13108923]"
6,8.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.5248897  4.98627319
 5.17034846 5.649582   5.7538753  5.30264886 5.41326612 5.81814818]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14297055 0.15344613
 0.14191147 0.13364926 0.13699312 0.14477923 0.1375303  0.13108923]"
6,8.0,6,0.1,0.1,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.5248897  4.98627319
 5.17034846 5.649582   5.94387882 5.60999755 5.59169337 5.90359718]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14721249 0.15990017
 0.15448914 0.13894973 0.12181906 0.12707731 0.12414044 0.11942036]"
6,8.0,6,0.1,0.1,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.5248897  4.98627319
 5.17034846 5.649582   5.94387882 5.60999755 5.59169337 5.90359718]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14721249 0.15990017
 0.15448914 0.13894973 0.12181906 0.12707731 0.12414044 0.11942036]"
6,8.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83237646 5.35354216
 5.48726468 5.89359062 5.64234084 5.17888584 5.29740062 5.72116479]","[0.10054274 0.10101483 0.10133917 0.10037304 0.1452603  0.1478868
 0.13662826 0.13245003 0.13983522 0.14784213 0.13938862 0.13265154]"
6,8.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83237646 5.35354216
 5.48726468 5.89359062 5.64234084 5.17888584 5.29740062 5.72116479]","[0.10054274 0.10101483 0.10133917 0.10037304 0.1452603  0.1478868
 0.13662826 0.13245003 0.13983522 0.14784213 0.13938862 0.13265154]"
6,8.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83237646 5.35354216
 5.48726468 5.89359062 5.82500174 5.39819937 5.48072543 5.86169958]","[0.10054274 0.10101483 0.10133917 0.10037304 0.13355843 0.1419661
 0.13468609 0.12816592 0.13434888 0.14155337 0.13561976 0.1295743 ]"
6,8.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83237646 5.35354216
 5.48726468 5.89359062 5.82500174 5.39819937 5.48072543 5.86169958]","[0.10054274 0.10101483 0.10133917 0.10037304 0.13355843 0.1419661
 0.13468609 0.12816592 0.13434888 0.14155337 0.13561976 0.1295743 ]"
6,8.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83237646 5.35354216
 5.48726468 5.89359062 6.01111401 5.69724323 5.64948963 5.94418356]","[0.10054274 0.10101483 0.10133917 0.10037304 0.14006278 0.15208184
 0.14859751 0.1346695  0.11554392 0.12064141 0.11881705 0.11409885]"
6,8.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.83237646 5.35354216
 5.48726468 5.89359062 6.01111401 5.69724323 5.64948963 5.94418356]","[0.10054274 0.10101483 0.10133917 0.10037304 0.14006278 0.15208184
 0.14859751 0.1346695  0.11554392 0.12064141 0.11881705 0.11409885]"
6,8.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.10178255 5.85718043
 5.73498561 5.97652541 5.63921986 5.09152161 5.3049815  5.77913337]","[0.11329222 0.11540112 0.12311195 0.11291161 0.11298422 0.10862391
 0.10619498 0.10688749 0.13906957 0.14965387 0.13910775 0.13077791]"
6,8.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.10178255 5.85718043
 5.73498561 5.97652541 5.63921986 5.09152161 5.3049815  5.77913337]","[0.11329222 0.11540112 0.12311195 0.11291161 0.11298422 0.10862391
 0.10619498 0.10688749 0.13906957 0.14965387 0.13910775 0.13077791]"
6,8.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.10178255 5.85718043
 5.73498561 5.97652541 5.89405644 5.46264387 5.54328811 5.91503762]","[0.11329222 0.11540112 0.12311195 0.11291161 0.10436923 0.10835227
 0.10820446 0.10427059 0.13203754 0.13955184 0.13406102 0.1279792 ]"
6,8.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.10178255 5.85718043
 5.73498561 5.97652541 5.89405644 5.46264387 5.54328811 5.91503762]","[0.11329222 0.11540112 0.12311195 0.11291161 0.10436923 0.10835227
 0.10820446 0.10427059 0.13203754 0.13955184 0.13406102 0.1279792 ]"
6,8.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.10178255 5.85718043
 5.73498561 5.97652541 6.06540757 5.77915976 5.6969934  5.96771374]","[0.11329222 0.11540112 0.12311195 0.11291161 0.11456043 0.12240908
 0.12612563 0.11385853 0.11423468 0.11920568 0.11828111 0.11361647]"
6,8.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.10178255 5.85718043
 5.73498561 5.97652541 6.06540757 5.77915976 5.6969934  5.96771374]","[0.11329222 0.11540112 0.12311195 0.11291161 0.11456043 0.12240908
 0.12612563 0.11385853 0.11423468 0.11920568 0.11828111 0.11361647]"
8,-8.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.13005976 5.9798656
 5.77456159 5.93637224 6.1104213  5.97530838 5.7572536  5.8978668 ]","[0.12113741 0.11166301 0.10876774 0.11063799 0.11630038 0.1081941
 0.1057811  0.10932728 0.10452693 0.10375788 0.10412889 0.10459988]"
8,-8.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.13005976 5.9798656
 5.77456159 5.93637224 6.1104213  5.97530838 5.7572536  5.8978668 ]","[0.12113741 0.11166301 0.10876774 0.11063799 0.11630038 0.1081941
 0.1057811  0.10932728 0.10452693 0.10375788 0.10412889 0.10459988]"
8,-8.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.13005976 5.9798656
 5.77456159 5.93637224 6.02180538 5.94486727 5.66635146 5.72507504]","[0.12113741 0.11166301 0.10876774 0.11063799 0.10186101 0.10132856
 0.10143127 0.10155728 0.11342171 0.11206418 0.11415077 0.11573768]"
8,-8.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.13005976 5.9798656
 5.77456159 5.93637224 6.02180538 5.94486727 5.66635146 5.72507504]","[0.12113741 0.11166301 0.10876774 0.11063799 0.10186101 0.10132856
 0.10143127 0.10155728 0.11342171 0.11206418 0.11415077 0.11573768]"
8,-8.0,6,0.1,0.1,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.13005976 5.9798656
 5.77456159 5.93637224 5.85704779 5.85662732 5.51336773 5.48667523]","[0.12113741 0.11166301 0.10876774 0.11063799 0.10621558 0.1086078
 0.11372056 0.10666571 0.12880766 0.12588852 0.13027725 0.13391165]"
8,-8.0,6,0.1,0.1,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.13005976 5.9798656
 5.77456159 5.93637224 5.85704779 5.85662732 5.51336773 5.48667523]","[0.12113741 0.11166301 0.10876774 0.11063799 0.10621558 0.1086078
 0.11372056 0.10666571 0.12880766 0.12588852 0.13027725 0.13391165]"
8,-8.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.00778347 5.93906302
 5.65200104 5.70010509 6.09371115 5.96794764 5.74007428 5.86898847]","[0.10054274 0.10101483 0.10133917 0.10037304 0.12565072 0.11725887
 0.11673459 0.12165482 0.10672058 0.10598963 0.10673496 0.10720666]"
8,-8.0,6,0.1,0.1,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.00778347 5.93906302
 5.65200104 5.70010509 6.09371115 5.96794764 5.74007428 5.86898847]","[0.10054274 0.10101483 0.10133917 0.10037304 0.12565072 0.11725887
 0.11673459 0.12165482 0.10672058 0.10598963 0.10673496 0.10720666]"
8,-8.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.00778347 5.93906302
 5.65200104 5.70010509 5.99297143 5.92679404 5.63802004 5.68702034]","[0.10054274 0.10101483 0.10133917 0.10037304 0.11356937 0.11218869
 0.11462798 0.11628275 0.12602602 0.12437124 0.12707388 0.12905895]"
8,-8.0,6,0.1,0.1,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.00778347 5.93906302
 5.65200104 5.70010509 5.99297143 5.92679404 5.63802004 5.68702034]","[0.10054274 0.10101483 0.10133917 0.10037304 0.11356937 0.11218869
 0.11462798 0.11628275 0.12602602 0.12437124 0.12707388 0.12905895]"
8,-8.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.00778347 5.93906302
 5.65200104 5.70010509 5.84342246 5.83394256 5.50433804 5.49468347]","[0.10054274 0.10101483 0.10133917 0.10037304 0.12011275 0.12045173
 0.12869903 0.12440538 0.129305   0.12673191 0.13106616 0.13417505]"
8,-8.0,6,0.1,0.1,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 6.00778347 5.93906302
 5.65200104 5.70010509 5.84342246 5.83394256 5.50433804 5.49468347]","[0.10054274 0.10101483 0.10133917 0.10037304 0.12011275 0.12045173
 0.12869903 0.12440538 0.129305   0.12673191 0.13106616 0.13417505]"
8,-8.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.78588033 5.79757385
 5.45966223 5.42307549 6.05904148 5.9443259  5.7037574  5.82168245]","[0.11329222 0.11540112 0.12311195 0.11291161 0.14078797 0.13097863
 0.13217429 0.13897749 0.1131041  0.11234299 0.11353526 0.11408163]"
8,-8.0,6,0.1,0.1,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.78588033 5.79757385
 5.45966223 5.42307549 6.05904148 5.9443259  5.7037574  5.82168245]","[0.11329222 0.11540112 0.12311195 0.11291161 0.14078797 0.13097863
 0.13217429 0.13897749 0.1131041  0.11234299 0.11353526 0.11408163]"
8,-8.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.78588033 5.79757385
 5.45966223 5.42307549 5.95859681 5.89967745 5.60480678 5.65066578]","[0.11329222 0.11540112 0.12311195 0.11291161 0.13038388 0.12736165
 0.13212443 0.13589553 0.12709911 0.12545783 0.1285162  0.13042644]"
8,-8.0,6,0.1,0.1,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.78588033 5.79757385
 5.45966223 5.42307549 5.95859681 5.89967745 5.60480678 5.65066578]","[0.11329222 0.11540112 0.12311195 0.11291161 0.13038388 0.12736165
 0.13212443 0.13589553 0.12709911 0.12545783 0.1285162  0.13042644]"
8,-8.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.78588033 5.79757385
 5.45966223 5.42307549 5.83534818 5.81155692 5.49913753 5.51237194]","[0.11329222 0.11540112 0.12311195 0.11291161 0.13965805 0.13702701
 0.14847821 0.1474421  0.12992567 0.12780807 0.13195885 0.13443743]"
8,-8.0,6,0.1,0.1,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.78588033 5.79757385
 5.45966223 5.42307549 5.83534818 5.81155692 5.49913753 5.51237194]","[0.11329222 0.11540112 0.12311195 0.11291161 0.13965805 0.13702701
 0.14847821 0.1474421  0.12992567 0.12780807 0.13195885 0.13443743]"
8,0.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.64929562 5.62929801
 5.26780077 5.25767234 5.66741607 5.56445946 5.25013113 5.31895137]","[0.12113741 0.11166301 0.10876774 0.11063799 0.17335543 0.14936609
 0.14841788 0.16029148 0.15513943 0.14162    0.1381874  0.14623298]"
8,0.0,6,0.1,0.1,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.64929562 5.62929801
 5.26780077 5.25767234 5.66741607 5.56445946 5.25013113 5.31895137]","[0.12113741 0.11166301 0.10876774 0.11063799 0.17335543 0.14936609
 0.14841788 0.16029148 0.15513943 0.14162    0.1381874  0.14623298]"
8,0.0,6,0.1,0.1,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[6.15734472 5.98361998 5.79351522 5.98361998 5.64929562 5.62929801
 5.26780077 5.25767234 5.46267578 5.35149882 5.07878724 5.17576602]","[0.12113741 0.11166301 0.10876774 0.11063799 0.14452068 0.13443623
 0.13520818 0.14280349 0.14797642 0.14215085 0.14140181 0.1445949 ]"
